"","layer","level","class","id","metric","value","plot_id","percentage_inside"
"2624",1,"class",7,NA,"ca",159.7496801626,"PM32",93.5629801836305
"2625",1,"class",8,NA,"ca",20.4217938422992,"PM32",93.5629801836305
"2626",1,"class",9,NA,"ca",35.2373488385385,"PM32",93.5629801836305
"2627",1,"class",10,NA,"ca",33.0132418560722,"PM32",93.5629801836305
"2628",1,"class",11,NA,"ca",4.54375562333334,"PM32",93.5629801836305
"2629",1,"class",12,NA,"ca",38.8902106301295,"PM32",93.5629801836305
"2630",1,"class",13,NA,"ca",3.59493698344856,"PM32",93.5629801836305
"2631",1,"class",14,NA,"ca",25.2408208356885,"PM32",93.5629801836305
"2632",1,"class",15,NA,"ca",30.0574485766695,"PM32",93.5629801836305
"2633",1,"class",16,NA,"ca",15.2656718855479,"PM32",93.5629801836305
"2634",1,"class",1,NA,"ca",66.1290089087956,"PM40",73.0536418388912
"2635",1,"class",2,NA,"ca",0.320685790641043,"PM40",73.0536418388912
"2636",1,"class",3,NA,"ca",103.168324837319,"PM40",73.0536418388912
"2637",1,"class",4,NA,"ca",9.58642721620646,"PM40",73.0536418388912
"2638",1,"class",5,NA,"ca",11.4091735458033,"PM40",73.0536418388912
"2639",1,"class",6,NA,"ca",1.20729524308269,"PM40",73.0536418388912
"2640",1,"class",7,NA,"ca",171.012370780097,"PM40",73.0536418388912
"2641",1,"class",8,NA,"ca",12.349594802259,"PM40",73.0536418388912
"2642",1,"class",9,NA,"ca",61.0629874487342,"PM40",73.0536418388912
"2643",1,"class",10,NA,"ca",24.3301331715746,"PM40",73.0536418388912
"2644",1,"class",11,NA,"ca",4.44602893148871,"PM40",73.0536418388912
"2645",1,"class",12,NA,"ca",1.04341773483927,"PM40",73.0536418388912
"2646",1,"class",13,NA,"ca",1.11822299742568,"PM40",73.0536418388912
"2647",1,"class",14,NA,"ca",26.3345800273049,"PM40",73.0536418388912
"2648",1,"class",15,NA,"ca",23.0116154418514,"PM40",73.0536418388912
"2649",1,"class",16,NA,"ca",12.8874557796415,"PM40",73.0536418388912
"2650",1,"class",1,NA,"ca",61.9296316936354,"PM41",83.6710346046976
"2651",1,"class",2,NA,"ca",0.275399901434953,"PM41",83.6710346046976
"2652",1,"class",3,NA,"ca",158.639169047892,"PM41",83.6710346046976
"2653",1,"class",4,NA,"ca",9.65163546915977,"PM41",83.6710346046976
"2654",1,"class",5,NA,"ca",11.5302072610419,"PM41",83.6710346046976
"2655",1,"class",6,NA,"ca",1.25763669986335,"PM41",83.6710346046976
"2656",1,"class",7,NA,"ca",179.942559618848,"PM41",83.6710346046976
"2657",1,"class",8,NA,"ca",13.3175646176168,"PM41",83.6710346046976
"2658",1,"class",9,NA,"ca",64.2764432992672,"PM41",83.6710346046976
"2659",1,"class",10,NA,"ca",28.9103917065473,"PM41",83.6710346046976
"2660",1,"class",11,NA,"ca",4.64906566653852,"PM41",83.6710346046976
"2661",1,"class",12,NA,"ca",1.65467012963897,"PM41",83.6710346046976
"2662",1,"class",13,NA,"ca",1.31286234904656,"PM41",83.6710346046976
"2663",1,"class",14,NA,"ca",28.7133959463112,"PM41",83.6710346046976
"2664",1,"class",15,NA,"ca",26.4404041960267,"PM41",83.6710346046976
"2665",1,"class",16,NA,"ca",13.9367859579154,"PM41",83.6710346046976
"2666",1,"class",1,NA,"ca",46.8792927117365,"PM42",86.4037355808127
"2667",1,"class",2,NA,"ca",0.149224931035786,"PM42",86.4037355808127
"2668",1,"class",3,NA,"ca",211.037556330732,"PM42",86.4037355808127
"2669",1,"class",4,NA,"ca",3.05476244124363,"PM42",86.4037355808127
"2670",1,"class",5,NA,"ca",8.52227308555368,"PM42",86.4037355808127
"2671",1,"class",6,NA,"ca",1.26084998433883,"PM42",86.4037355808127
"2672",1,"class",7,NA,"ca",172.210240388735,"PM42",86.4037355808127
"2673",1,"class",8,NA,"ca",13.0748973740388,"PM42",86.4037355808127
"2674",1,"class",9,NA,"ca",57.0294157125083,"PM42",86.4037355808127
"2675",1,"class",10,NA,"ca",28.970972829859,"PM42",86.4037355808127
"2676",1,"class",11,NA,"ca",3.57162996005378,"PM42",86.4037355808127
"2677",1,"class",12,NA,"ca",7.70845523742713,"PM42",86.4037355808127
"2678",1,"class",13,NA,"ca",1.32777198901236,"PM42",86.4037355808127
"2679",1,"class",14,NA,"ca",27.7171063837799,"PM42",86.4037355808127
"2680",1,"class",15,NA,"ca",27.8710869758392,"PM42",86.4037355808127
"2681",1,"class",16,NA,"ca",15.1664028171551,"PM42",86.4037355808127
"2682",1,"class",1,NA,"ca",17.2985670198337,"PM43",86.3871979540885
"2683",1,"class",2,NA,"ca",0.138471138991583,"PM43",86.3871979540885
"2684",1,"class",3,NA,"ca",227.761930836725,"PM43",86.3871979540885
"2685",1,"class",4,NA,"ca",41.4607525228329,"PM43",86.3871979540885
"2686",1,"class",5,NA,"ca",4.77031360074284,"PM43",86.3871979540885
"2687",1,"class",6,NA,"ca",1.26697664673858,"PM43",86.3871979540885
"2688",1,"class",7,NA,"ca",151.576712521414,"PM43",86.3871979540885
"2689",1,"class",8,NA,"ca",14.0686591527863,"PM43",86.3871979540885
"2690",1,"class",9,NA,"ca",49.1202373048559,"PM43",86.3871979540885
"2691",1,"class",10,NA,"ca",29.1626131159709,"PM43",86.3871979540885
"2692",1,"class",11,NA,"ca",2.47945598877503,"PM43",86.3871979540885
"2693",1,"class",12,NA,"ca",13.0273407638041,"PM43",86.3871979540885
"2694",1,"class",13,NA,"ca",1.31701819696821,"PM43",86.3871979540885
"2695",1,"class",14,NA,"ca",24.4591358323156,"PM43",86.3871979540885
"2696",1,"class",15,NA,"ca",30.0480657860016,"PM43",86.3871979540885
"2697",1,"class",16,NA,"ca",17.1519127163782,"PM43",86.3871979540885
"2698",1,"class",1,NA,"ca",8.19807410388524,"PM44",82.6067929860192
"2699",1,"class",2,NA,"ca",0.204879018149023,"PM44",82.6067929860192
"2700",1,"class",3,NA,"ca",220.193146364457,"PM44",82.6067929860192
"2701",1,"class",4,NA,"ca",68.1235588483403,"PM44",82.6067929860192
"2702",1,"class",5,NA,"ca",9.49268499711172,"PM44",82.6067929860192
"2703",1,"class",6,NA,"ca",1.28934110668689,"PM44",82.6067929860192
"2704",1,"class",7,NA,"ca",117.928268590233,"PM44",82.6067929860192
"2705",1,"class",8,NA,"ca",13.9367002703291,"PM44",82.6067929860192
"2706",1,"class",9,NA,"ca",41.3745508113004,"PM44",82.6067929860192
"2707",1,"class",10,NA,"ca",27.8077210059818,"PM44",82.6067929860192
"2708",1,"class",11,NA,"ca",2.61968372327938,"PM44",82.6067929860192
"2709",1,"class",12,NA,"ca",22.407689335655,"PM44",82.6067929860192
"2710",1,"class",13,NA,"ca",1.24062771404041,"PM44",82.6067929860192
"2711",1,"class",14,NA,"ca",18.2628951127833,"PM44",82.6067929860192
"2712",1,"class",15,NA,"ca",29.0534042875968,"PM44",82.6067929860192
"2713",1,"class",16,NA,"ca",15.1213311469122,"PM44",82.6067929860192
"2714",1,"class",2,NA,"ca",0.189198189909287,"PM45",73.2987463705473
"2715",1,"class",3,NA,"ca",205.813441274487,"PM45",73.2987463705473
"2716",1,"class",4,NA,"ca",68.0869702491237,"PM45",73.2987463705473
"2717",1,"class",5,NA,"ca",9.65519150398033,"PM45",73.2987463705473
"2718",1,"class",6,NA,"ca",0.476508665799613,"PM45",73.2987463705473
"2719",1,"class",7,NA,"ca",79.4235235657852,"PM45",73.2987463705473
"2720",1,"class",8,NA,"ca",13.180293104831,"PM45",73.2987463705473
"2721",1,"class",9,NA,"ca",38.2640914391562,"PM45",73.2987463705473
"2722",1,"class",10,NA,"ca",25.2208984719407,"PM45",73.2987463705473
"2723",1,"class",11,NA,"ca",2.74804372712219,"PM45",73.2987463705473
"2724",1,"class",12,NA,"ca",29.2331339992561,"PM45",73.2987463705473
"2725",1,"class",13,NA,"ca",1.13544620221375,"PM45",73.2987463705473
"2726",1,"class",14,NA,"ca",16.0847166764207,"PM45",73.2987463705473
"2727",1,"class",15,NA,"ca",26.6844424409853,"PM45",73.2987463705473
"2728",1,"class",16,NA,"ca",13.7223099301349,"PM45",73.2987463705473
"2729",1,"class",1,NA,"ca",17.1044417937258,"PM46",92.8095567579359
"2730",1,"class",2,NA,"ca",0.361815831925653,"PM46",92.8095567579359
"2731",1,"class",3,NA,"ca",229.405547267728,"PM46",92.8095567579359
"2732",1,"class",4,NA,"ca",49.2209630622014,"PM46",92.8095567579359
"2733",1,"class",5,NA,"ca",9.15027740341711,"PM46",92.8095567579359
"2734",1,"class",6,NA,"ca",1.29461089322646,"PM46",92.8095567579359
"2735",1,"class",7,NA,"ca",163.873266707906,"PM46",92.8095567579359
"2736",1,"class",8,NA,"ca",16.5508999881036,"PM46",92.8095567579359
"2737",1,"class",9,NA,"ca",53.2201312326497,"PM46",92.8095567579359
"2738",1,"class",10,NA,"ca",30.9462002187561,"PM46",92.8095567579359
"2739",1,"class",11,NA,"ca",3.27198047177763,"PM46",92.8095567579359
"2740",1,"class",12,NA,"ca",21.3916916283385,"PM46",92.8095567579359
"2741",1,"class",13,NA,"ca",1.41628726536013,"PM46",92.8095567579359
"2742",1,"class",14,NA,"ca",26.4693666000971,"PM46",92.8095567579359
"2743",1,"class",15,NA,"ca",30.59877990128,"PM46",92.8095567579359
"2744",1,"class",16,NA,"ca",17.2715754302376,"PM46",92.8095567579359
"2745",1,"class",1,NA,"ca",27.966971384577,"PM47",97.5561455339864
"2746",1,"class",2,NA,"ca",0.433493497622655,"PM47",97.5561455339864
"2747",1,"class",3,NA,"ca",206.314113839484,"PM47",97.5561455339864
"2748",1,"class",4,NA,"ca",29.0123599338943,"PM47",97.5561455339864
"2749",1,"class",5,NA,"ca",17.9632884682982,"PM47",97.5561455339864
"2750",1,"class",6,NA,"ca",7.25448240674624,"PM47",97.5561455339864
"2751",1,"class",7,NA,"ca",193.942540171416,"PM47",97.5561455339864
"2752",1,"class",8,NA,"ca",19.262098053239,"PM47",97.5561455339864
"2753",1,"class",9,NA,"ca",61.5389819890081,"PM47",97.5561455339864
"2754",1,"class",10,NA,"ca",34.6518884071173,"PM47",97.5561455339864
"2755",1,"class",11,NA,"ca",3.40316816595797,"PM47",97.5561455339864
"2756",1,"class",12,NA,"ca",22.6856170208742,"PM47",97.5561455339864
"2757",1,"class",13,NA,"ca",1.55938553399602,"PM47",97.5561455339864
"2758",1,"class",14,NA,"ca",31.8098882419363,"PM47",97.5561455339864
"2759",1,"class",15,NA,"ca",31.4620394865303,"PM47",97.5561455339864
"2760",1,"class",16,NA,"ca",17.4861799893966,"PM47",97.5561455339864
"2761",1,"class",1,NA,"ca",22.3235441261901,"PM48",97.5522368544404
"2762",1,"class",2,NA,"ca",0.530363313606517,"PM48",97.5522368544404
"2763",1,"class",3,NA,"ca",183.951324798898,"PM48",97.5522368544404
"2764",1,"class",4,NA,"ca",35.225652483037,"PM48",97.5522368544404
"2765",1,"class",5,NA,"ca",40.5956078106736,"PM48",97.5522368544404
"2766",1,"class",6,NA,"ca",9.4929849036613,"PM48",97.5522368544404
"2767",1,"class",7,NA,"ca",193.749186133581,"PM48",97.5522368544404
"2768",1,"class",8,NA,"ca",21.2739140413654,"PM48",97.5522368544404
"2769",1,"class",9,NA,"ca",46.2886481813595,"PM48",97.5522368544404
"2770",1,"class",10,NA,"ca",34.7341056458928,"PM48",97.5522368544404
"2771",1,"class",11,NA,"ca",3.52441610016151,"PM48",97.5522368544404
"2772",1,"class",12,NA,"ca",38.112467255701,"PM48",97.5522368544404
"2773",1,"class",13,NA,"ca",3.65136225883475,"PM48",97.5522368544404
"2774",1,"class",14,NA,"ca",28.550718064267,"PM48",97.5522368544404
"2775",1,"class",15,NA,"ca",29.4537795332223,"PM48",97.5522368544404
"2776",1,"class",16,NA,"ca",15.2897072534188,"PM48",97.5522368544404
"2777",1,"class",1,NA,"ca",11.0648808252144,"PM49",90.1006742673943
"2778",1,"class",2,NA,"ca",0.55067127149078,"PM49",90.1006742673943
"2779",1,"class",3,NA,"ca",181.022694484256,"PM49",90.1006742673943
"2780",1,"class",4,NA,"ca",47.7522349941954,"PM49",90.1006742673943
"2781",1,"class",5,NA,"ca",43.8504507652476,"PM49",90.1006742673943
"2782",1,"class",6,NA,"ca",11.3997479113399,"PM49",90.1006742673943
"2783",1,"class",7,NA,"ca",152.256172234625,"PM49",90.1006742673943
"2784",1,"class",8,NA,"ca",21.0764898431986,"PM49",90.1006742673943
"2785",1,"class",9,NA,"ca",25.902114780709,"PM49",90.1006742673943
"2786",1,"class",10,NA,"ca",33.3763001579835,"PM49",90.1006742673943
"2787",1,"class",11,NA,"ca",11.5065574873009,"PM49",90.1006742673943
"2788",1,"class",12,NA,"ca",39.0715255621125,"PM49",90.1006742673943
"2789",1,"class",13,NA,"ca",3.58979572828674,"PM49",90.1006742673943
"2790",1,"class",14,NA,"ca",28.959790599876,"PM49",90.1006742673943
"2791",1,"class",15,NA,"ca",27.7355292147637,"PM49",90.1006742673943
"2792",1,"class",16,NA,"ca",14.1402082870994,"PM49",90.1006742673943
"2793",1,"class",1,NA,"ca",11.6187653811806,"PM50",72.4147017475461
"2794",1,"class",2,NA,"ca",0.727873199358665,"PM50",72.4147017475461
"2795",1,"class",3,NA,"ca",127.973338610533,"PM50",72.4147017475461
"2796",1,"class",4,NA,"ca",21.4326502944477,"PM50",72.4147017475461
"2797",1,"class",5,NA,"ca",52.4306486589416,"PM50",72.4147017475461
"2798",1,"class",6,NA,"ca",11.3210867073832,"PM50",72.4147017475461
"2799",1,"class",7,NA,"ca",107.871373683022,"PM50",72.4147017475461
"2800",1,"class",8,NA,"ca",19.5346274205417,"PM50",72.4147017475461
"2801",1,"class",9,NA,"ca",28.227504489838,"PM50",72.4147017475461
"2802",1,"class",10,NA,"ca",28.0553581295447,"PM50",72.4147017475461
"2803",1,"class",11,NA,"ca",12.6379335291789,"PM50",72.4147017475461
"2804",1,"class",12,NA,"ca",38.8507514967589,"PM50",72.4147017475461
"2805",1,"class",13,NA,"ca",3.36713653604078,"PM50",72.4147017475461
"2806",1,"class",14,NA,"ca",28.3572354950566,"PM50",72.4147017475461
"2807",1,"class",15,NA,"ca",21.8966485726897,"PM50",72.4147017475461
"2808",1,"class",16,NA,"ca",11.479822960466,"PM50",72.4147017475461
"2809",1,"class",1,NA,"ca",60.6752082782358,"PM51",95.1069049808339
"2810",1,"class",2,NA,"ca",0.784983975434075,"PM51",95.1069049808339
"2811",1,"class",3,NA,"ca",132.353645163552,"PM51",95.1069049808339
"2812",1,"class",4,NA,"ca",0.362715551578697,"PM51",95.1069049808339
"2813",1,"class",5,NA,"ca",49.2935832913367,"PM51",95.1069049808339
"2814",1,"class",6,NA,"ca",6.36290307431592,"PM51",95.1069049808339
"2815",1,"class",7,NA,"ca",221.818725558607,"PM51",95.1069049808339
"2816",1,"class",8,NA,"ca",22.6440156978657,"PM51",95.1069049808339
"2817",1,"class",9,NA,"ca",51.755601856358,"PM51",95.1069049808339
"2818",1,"class",10,NA,"ca",35.5746151770605,"PM51",95.1069049808339
"2819",1,"class",11,NA,"ca",4.17007206074388,"PM51",95.1069049808339
"2820",1,"class",12,NA,"ca",22.2051667261174,"PM51",95.1069049808339
"2821",1,"class",13,NA,"ca",3.72295423694572,"PM51",95.1069049808339
"2822",1,"class",14,NA,"ca",39.2752906416437,"PM51",95.1069049808339
"2823",1,"class",15,NA,"ca",26.3672269975694,"PM51",95.1069049808339
"2824",1,"class",16,NA,"ca",13.4529510035094,"PM51",95.1069049808339
"2825",1,"class",1,NA,"ca",65.9298281151018,"PM51A",96.1817141365816
"2826",1,"class",2,NA,"ca",0.79303860851896,"PM51A",96.1817141365816
"2827",1,"class",3,NA,"ca",135.30558250158,"PM51A",96.1817141365816
"2828",1,"class",4,NA,"ca",0.37012752776852,"PM51A",96.1817141365816
"2829",1,"class",5,NA,"ca",50.1911607547863,"PM51A",96.1817141365816
"2830",1,"class",6,NA,"ca",6.13745903552448,"PM51A",96.1817141365816
"2831",1,"class",7,NA,"ca",221.111888661609,"PM51A",96.1817141365816
"2832",1,"class",8,NA,"ca",22.4923058268351,"PM51A",96.1817141365816
"2833",1,"class",9,NA,"ca",53.5748349949269,"PM51A",96.1817141365816
"2834",1,"class",10,NA,"ca",34.873305129364,"PM51A",96.1817141365816
"2835",1,"class",11,NA,"ca",3.59035269759575,"PM51A",96.1817141365816
"2836",1,"class",12,NA,"ca",20.5885418846666,"PM51A",96.1817141365816
"2837",1,"class",13,NA,"ca",3.45428081101249,"PM51A",96.1817141365816
"2838",1,"class",14,NA,"ca",40.1454909213634,"PM51A",96.1817141365816
"2839",1,"class",15,NA,"ca",26.5181656803247,"PM51A",96.1817141365816
"2840",1,"class",16,NA,"ca",13.2395889143452,"PM51A",96.1817141365816
"2841",1,"class",1,NA,"ca",39.0774808493396,"PM52",95.7114143566621
"2842",1,"class",2,NA,"ca",0.832154991532348,"PM52",95.7114143566621
"2843",1,"class",3,NA,"ca",146.125268299428,"PM52",95.7114143566621
"2844",1,"class",4,NA,"ca",4.66260430512704,"PM52",95.7114143566621
"2845",1,"class",5,NA,"ca",56.2837623390347,"PM52",95.7114143566621
"2846",1,"class",6,NA,"ca",7.97288712785037,"PM52",95.7114143566621
"2847",1,"class",7,NA,"ca",213.954061851882,"PM52",95.7114143566621
"2848",1,"class",8,NA,"ca",23.5642146840224,"PM52",95.7114143566621
"2849",1,"class",9,NA,"ca",51.2428473416753,"PM52",95.7114143566621
"2850",1,"class",10,NA,"ca",37.4824064357707,"PM52",95.7114143566621
"2851",1,"class",11,NA,"ca",5.52642085968994,"PM52",95.7114143566621
"2852",1,"class",12,NA,"ca",26.6523952838088,"PM52",95.7114143566621
"2853",1,"class",13,NA,"ca",3.74099147380065,"PM52",95.7114143566621
"2854",1,"class",14,NA,"ca",36.80825935284,"PM52",95.7114143566621
"2855",1,"class",15,NA,"ca",26.974923357549,"PM52",95.7114143566621
"2856",1,"class",16,NA,"ca",14.2648408809502,"PM52",95.7114143566621
"2857",1,"class",1,NA,"ca",37.7144055748841,"PM52A",95.9922410683764
"2858",1,"class",2,NA,"ca",0.827142267750619,"PM52A",95.9922410683764
"2859",1,"class",3,NA,"ca",147.401927643355,"PM52A",95.9922410683764
"2860",1,"class",4,NA,"ca",5.83853789172877,"PM52A",95.9922410683764
"2861",1,"class",5,NA,"ca",56.2754934869734,"PM52A",95.9922410683764
"2862",1,"class",6,NA,"ca",8.28984550849825,"PM52A",95.9922410683764
"2863",1,"class",7,NA,"ca",213.271431697893,"PM52A",95.9922410683764
"2864",1,"class",8,NA,"ca",23.5988324687655,"PM52A",95.9922410683764
"2865",1,"class",9,NA,"ca",51.3787050092831,"PM52A",95.9922410683764
"2866",1,"class",10,NA,"ca",37.4622698530508,"PM52A",95.9922410683764
"2867",1,"class",11,NA,"ca",5.56390917856802,"PM52A",95.9922410683764
"2868",1,"class",12,NA,"ca",27.6574678239029,"PM52A",95.9922410683764
"2869",1,"class",13,NA,"ca",3.74159128690196,"PM52A",95.9922410683764
"2870",1,"class",14,NA,"ca",36.7034634351429,"PM52A",95.9922410683764
"2871",1,"class",15,NA,"ca",27.0892734410733,"PM52A",95.9922410683764
"2872",1,"class",16,NA,"ca",14.3120547408386,"PM52A",95.9922410683764
"2873",1,"class",1,NA,"ca",39.5348811834597,"PM52B",93.1048376377292
"2874",1,"class",2,NA,"ca",0.833525992908518,"PM52B",93.1048376377292
"2875",1,"class",3,NA,"ca",139.115209731777,"PM52B",93.1048376377292
"2876",1,"class",4,NA,"ca",3.06397385673877,"PM52B",93.1048376377292
"2877",1,"class",5,NA,"ca",56.5409964722367,"PM52B",93.1048376377292
"2878",1,"class",6,NA,"ca",9.58377090103826,"PM52B",93.1048376377292
"2879",1,"class",7,NA,"ca",206.986761389651,"PM52B",93.1048376377292
"2880",1,"class",8,NA,"ca",23.5984897184267,"PM52B",93.1048376377292
"2881",1,"class",9,NA,"ca",47.9142273755468,"PM52B",93.1048376377292
"2882",1,"class",10,NA,"ca",36.6513225390641,"PM52B",93.1048376377292
"2883",1,"class",11,NA,"ca",6.00160136790636,"PM52B",93.1048376377292
"2884",1,"class",12,NA,"ca",26.4991858800241,"PM52B",93.1048376377292
"2885",1,"class",13,NA,"ca",3.69939015079306,"PM52B",93.1048376377292
"2886",1,"class",14,NA,"ca",37.0736766505055,"PM52B",93.1048376377292
"2887",1,"class",15,NA,"ca",25.6642888857394,"PM52B",93.1048376377292
"2888",1,"class",16,NA,"ca",13.6128868827963,"PM52B",93.1048376377292
"2889",1,"class",1,NA,"ca",34.5859946534741,"PM53",86.7887562804828
"2890",1,"class",2,NA,"ca",0.828984550850002,"PM53",86.7887562804828
"2891",1,"class",3,NA,"ca",121.53734402535,"PM53",86.7887562804828
"2892",1,"class",4,NA,"ca",0.412242976292249,"PM53",86.7887562804828
"2893",1,"class",5,NA,"ca",56.4377429310947,"PM53",86.7887562804828
"2894",1,"class",6,NA,"ca",10.1719304914082,"PM53",86.7887562804828
"2895",1,"class",7,NA,"ca",194.266824840659,"PM53",86.7887562804828
"2896",1,"class",8,NA,"ca",22.2170344567795,"PM53",86.7887562804828
"2897",1,"class",9,NA,"ca",47.1768000103477,"PM53",86.7887562804828
"2898",1,"class",10,NA,"ca",35.2519585719409,"PM53",86.7887562804828
"2899",1,"class",11,NA,"ca",8.38260232035543,"PM53",86.7887562804828
"2900",1,"class",12,NA,"ca",24.1272678116918,"PM53",86.7887562804828
"2901",1,"class",13,NA,"ca",3.6216286664893,"PM53",86.7887562804828
"2902",1,"class",14,NA,"ca",37.4570000665192,"PM53",86.7887562804828
"2903",1,"class",15,NA,"ca",22.7669773837892,"PM53",86.7887562804828
"2904",1,"class",16,NA,"ca",11.5780637778259,"PM53",86.7887562804828
"2905",1,"class",1,NA,"ca",33.0871473989863,"PM53A",86.2639214311422
"2906",1,"class",2,NA,"ca",0.826542454648536,"PM53A",86.2639214311422
"2907",1,"class",3,NA,"ca",120.304342506437,"PM53A",86.2639214311422
"2908",1,"class",4,NA,"ca",0.458685647909352,"PM53A",86.2639214311422
"2909",1,"class",5,NA,"ca",56.8940293265826,"PM53A",86.2639214311422
"2910",1,"class",6,NA,"ca",10.4424462004381,"PM53A",86.2639214311422
"2911",1,"class",7,NA,"ca",191.849920789628,"PM53A",86.2639214311422
"2912",1,"class",8,NA,"ca",22.2621061270154,"PM53A",86.2639214311422
"2913",1,"class",9,NA,"ca",47.0190063207,"PM53A",86.2639214311422
"2914",1,"class",10,NA,"ca",34.995881221143,"PM53A",86.2639214311422
"2915",1,"class",11,NA,"ca",9.0295435947259,"PM53A",86.2639214311422
"2916",1,"class",12,NA,"ca",24.4107651899989,"PM53A",86.2639214311422
"2917",1,"class",13,NA,"ca",3.61421669029863,"PM53A",86.2639214311422
"2918",1,"class",14,NA,"ca",37.5817611917405,"PM53A",86.2639214311422
"2919",1,"class",15,NA,"ca",22.6834748312175,"PM53A",86.2639214311422
"2920",1,"class",16,NA,"ca",11.5812342185056,"PM53A",86.2639214311422
"2921",1,"class",1,NA,"ca",61.1865061039556,"PM54",90.0613474446027
"2922",1,"class",2,NA,"ca",0.81313234743824,"PM54",90.0613474446027
"2923",1,"class",3,NA,"ca",121.35067361923,"PM54",90.0613474446027
"2924",1,"class",4,NA,"ca",0.34472115851668,"PM54",90.0613474446027
"2925",1,"class",5,NA,"ca",48.8569621968251,"PM54",90.0613474446027
"2926",1,"class",6,NA,"ca",6.60539894272318,"PM54",90.0613474446027
"2927",1,"class",7,NA,"ca",211.251603920524,"PM54",90.0613474446027
"2928",1,"class",8,NA,"ca",21.1865983912213,"PM54",90.0613474446027
"2929",1,"class",9,NA,"ca",49.0122281026746,"PM54",90.0613474446027
"2930",1,"class",10,NA,"ca",33.7867008511771,"PM54",90.0613474446027
"2931",1,"class",11,NA,"ca",4.5067814299687,"PM54",90.0613474446027
"2932",1,"class",12,NA,"ca",21.7802848308889,"PM54",90.0613474446027
"2933",1,"class",13,NA,"ca",3.56768833109632,"PM54",90.0613474446027
"2934",1,"class",14,NA,"ca",35.9859584336999,"PM54",90.0613474446027
"2935",1,"class",15,NA,"ca",22.7275182504322,"PM54",90.0613474446027
"2936",1,"class",16,NA,"ca",10.9575142799445,"PM54",90.0613474446027
"2937",1,"class",1,NA,"ca",64.4508603805791,"PM54A",86.0028111311456
"2938",1,"class",2,NA,"ca",0.888280360368689,"PM54A",86.0028111311456
"2939",1,"class",3,NA,"ca",108.423030361755,"PM54A",86.0028111311456
"2940",1,"class",4,NA,"ca",3.4724037354537,"PM54A",86.0028111311456
"2941",1,"class",5,NA,"ca",47.7525777445411,"PM54A",86.0028111311456
"2942",1,"class",6,NA,"ca",6.11008185179472,"PM54A",86.0028111311456
"2943",1,"class",7,NA,"ca",198.532781310156,"PM54A",86.0028111311456
"2944",1,"class",8,NA,"ca",19.8851324911146,"PM54A",86.0028111311456
"2945",1,"class",9,NA,"ca",48.6052977567158,"PM54A",86.0028111311456
"2946",1,"class",10,NA,"ca",32.2319424468263,"PM54A",86.0028111311456
"2947",1,"class",11,NA,"ca",4.30931438800962,"PM54A",86.0028111311456
"2948",1,"class",12,NA,"ca",19.5882678493843,"PM54A",86.0028111311456
"2949",1,"class",13,NA,"ca",3.48949840886262,"PM54A",86.0028111311456
"2950",1,"class",14,NA,"ca",35.7431626587423,"PM54A",86.0028111311456
"2951",1,"class",15,NA,"ca",21.1100793769151,"PM54A",86.0028111311456
"2952",1,"class",16,NA,"ca",9.97780526530378,"PM54A",86.0028111311456
"2953",1,"class",1,NA,"ca",22.9870231046628,"PM55",84.1108641176717
"2954",1,"class",2,NA,"ca",0.947147731957296,"PM55",84.1108641176717
"2955",1,"class",3,NA,"ca",128.237941876135,"PM55",84.1108641176717
"2956",1,"class",4,NA,"ca",9.99571397077979,"PM55",84.1108641176717
"2957",1,"class",5,NA,"ca",55.8388723924756,"PM55",84.1108641176717
"2958",1,"class",6,NA,"ca",11.3711282576131,"PM55",84.1108641176717
"2959",1,"class",7,NA,"ca",162.137279059122,"PM55",84.1108641176717
"2960",1,"class",8,NA,"ca",22.062154145068,"PM55",84.1108641176717
"2961",1,"class",9,NA,"ca",39.3190769980957,"PM55",84.1108641176717
"2962",1,"class",10,NA,"ca",32.7084939564188,"PM55",84.1108641176717
"2963",1,"class",11,NA,"ca",12.8099513580936,"PM55",84.1108641176717
"2964",1,"class",12,NA,"ca",39.6167556718931,"PM55",84.1108641176717
"2965",1,"class",13,NA,"ca",3.55256447216569,"PM55",84.1108641176717
"2966",1,"class",14,NA,"ca",34.0910203128909,"PM55",84.1108641176717
"2967",1,"class",15,NA,"ca",22.9974341463629,"PM55",84.1108641176717
"2968",1,"class",16,NA,"ca",12.02882332403,"PM55",84.1108641176717
"2969",1,"class",1,NA,"ca",22.4412788693614,"PM55A",86.1057051267697
"2970",1,"class",2,NA,"ca",0.945562511615861,"PM55A",86.1057051267697
"2971",1,"class",3,NA,"ca",134.070181730257,"PM55A",86.1057051267697
"2972",1,"class",4,NA,"ca",11.6035129908681,"PM55A",86.1057051267697
"2973",1,"class",5,NA,"ca",55.8240912838738,"PM55A",86.1057051267697
"2974",1,"class",6,NA,"ca",11.3767407944937,"PM55A",86.1057051267697
"2975",1,"class",7,NA,"ca",166.651215402477,"PM55A",86.1057051267697
"2976",1,"class",8,NA,"ca",22.2477106125658,"PM55A",86.1057051267697
"2977",1,"class",9,NA,"ca",40.1394071027478,"PM55A",86.1057051267697
"2978",1,"class",10,NA,"ca",33.2736464299362,"PM55A",86.1057051267697
"2979",1,"class",11,NA,"ca",12.8343294763099,"PM55A",86.1057051267697
"2980",1,"class",12,NA,"ca",40.1043608800699,"PM55A",86.1057051267697
