"","ClusterIndex","Probability","OffspringID","FatherID","MotherID"
"1178","775",1,"NR25_01_02","*775","#775"
"1179","776",1,"NR25_03_01","*776","#776"
"1180","777",1,"NR25_06A_01","*777","#777"
"1181","778",0.999,"NR25_06A_02","*778","#778"
"1182","778",0.999,"NR25_23_10","*778","#778"
"1183","779",1,"NR25_06A_03","*779","#779"
"1184","779",1,"NR27_06A_03","*779","#779"
"1185","780",1,"NR25_06A_04","*780","#780"
"1186","781",1,"NR25_08_02","*781","#781"
"1187","781",1,"NR25_08_03","*781","#781"
"1188","781",1,"NR26_14A_05","*781","#781"
"1189","782",0.997,"NR25_08_05","*782","#782"
"1190","782",0.997,"NR25_14A_05","*782","#782"
"1191","783",1,"NR25_09_01","*783","#783"
"1192","784",1,"NR25_10_01","*784","#784"
"1193","784",1,"NR26_24_03","*784","#784"
"1194","785",1,"NR25_10_03","*785","#785"
"1195","786",0.9912,"NR25_14A_03","*786","#786"
"1196","787",1,"NR25_14A_04","*787","#787"
"1197","788",1,"NR25_14A_06","*788","#788"
"1198","789",1,"NR25_14A_08","*789","#789"
"1199","790",1,"NR25_15B_01","*790","#790"
"1200","791",1,"NR25_15B_02","*791","#791"
"1201","792",1,"NR25_15B_03","*792","#792"
"1202","793",1,"NR25_16_03","*793","#793"
"1203","793",1,"NR26_20_06","*793","#793"
"1204","794",1,"NR25_16_04","*794","#794"
"1205","794",1,"NR26_08_03","*794","#794"
"1206","795",1,"NR25_16_05","*795","#795"
"1207","796",1,"NR25_16_06","*796","#796"
"1208","797",1,"NR25_16_07","*797","#797"
"1209","797",1,"NR27_16_02","*797","#797"
"1210","798",1,"NR25_16_09","*798","#798"
"1211","798",1,"NR25_20_18","*798","#798"
"1212","798",1,"NR27_18_02","*798","#798"
"1213","799",1,"NR25_16_11","*799","#799"
"1214","799",1,"NR25_20_16","*799","#799"
"1215","800",0.9721,"NR25_20_01","*800","#800"
"1216","800",0.9721,"NR27_22_02","*800","#800"
"1217","801",1,"NR25_20_02","*801","#801"
"1218","802",1,"NR25_20_04","*802","#802"
"1219","803",1,"NR25_20_06","*803","#803"
"1220","803",1,"NR25_43_04","*803","#803"
"1221","803",1,"NR26_43_01","*803","#803"
"1222","803",1,"NR27_43_01","*803","#803"
"1223","803",1,"NR27_43_03","*803","#803"
"1224","804",1,"NR25_20_08","*804","#804"
"1225","804",1,"NR27_01_03","*804","#804"
"1226","805",1,"NR25_20_10","*805","#805"
"1227","805",1,"NR26_22_03","*805","#805"
"1228","806",1,"NR25_20_11","*806","#806"
"1229","807",1,"NR25_20_12","*807","#807"
"1230","808",1,"NR25_20_13","*808","#808"
"1231","809",1,"NR25_20_14","*809","#809"
"1232","810",1,"NR25_20_15","*810","#810"
"1233","811",1,"NR25_20_20","*811","#811"
"1234","812",1,"NR25_20_21","*812","#812"
"1235","1529",0.6719,"NR25_20_23","*813","#813"
"1236","814",1,"NR25_22_01","*814","#814"
"1237","815",1,"NR25_22_02","*815","#815"
"1238","816",1,"NR25_23_02","*816","#816"
"1239","817",1,"NR25_23_03","*817","#817"
"1240","818",1,"NR25_23_04","*818","#818"
"1241","819",1,"NR25_23_06","*819","#819"
"1242","820",1,"NR25_23_07","*820","#820"
"1243","821",1,"NR25_23_08","*821","#821"
"1244","822",1,"NR25_23_09","*822","#822"
"1245","823",1,"NR25_24_01","*823","#823"
"1246","823",1,"NR26_14A_02","*823","#823"
"1247","824",1,"NR25_24_02","*824","#824"
"1248","825",1,"NR25_24_03","*825","#825"
"1249","825",1,"NR27_08_05","*825","#825"
"1250","826",0.9962,"NR25_24_04","*826","#826"
"1251","827",1,"NR25_24_05","*827","#827"
"1252","827",1,"NR26_24_11","*827","#827"
"1253","827",1,"NR27_24_05","*827","#827"
"1254","828",0.9993,"NR25_24_06","*828","#828"
"1255","829",1,"NR25_24_07","*829","#829"
"1256","829",1,"NR26_10_02","*829","#829"
"1257","830",0.9962,"NR25_24_09","*830","#830"
"1258","831",1,"NR25_25_02","*831","#831"
"1259","832",1,"NR25_25_03","*832","#832"
"1260","833",1,"NR25_27_01","*833","#833"
"1261","833",1,"NR27_27_11","*833","#833"
"1262","834",1,"NR25_27_03","*834","#834"
"1263","834",1,"NR26_27_05","*834","#834"
"1264","835",1,"NR25_27_04","*835","#835"
"1265","836",1,"NR25_28_01","*836","#836"
"1266","1530",0.8236,"NR25_30A_01","*837","#837"
"1267","838",1,"NR25_30A_02","*838","#838"
"1268","1531",0.6719,"NR25_30A_03","*839","#839"
"1269","1532",0.6719,"NR26_23_04","*839","#839"
"1270","840",1,"NR25_30A_04","*840","#840"
"1271","841",1,"NR25_30A_05","*841","#841"
"1272","841",1,"NR27_12_02","*841","#841"
"1273","842",1,"NR25_30A_06","*842","#842"
"1274","843",1,"NR25_31_01","*843","#843"
"1275","844",1,"NR25_32_02","*844","#844"
"1276","845",1,"NR25_32_03","*845","#845"
"1277","845",1,"NR25_32_10","*845","#845"
"1278","846",1,"NR25_32_04","*846","#846"
"1279","847",1,"NR25_32_05","*847","#847"
"1280","848",1,"NR25_32_06","*848","#848"
"1281","849",1,"NR25_32_07","*849","#849"
"1282","850",1,"NR25_32_08","*850","#850"
"1283","851",0.9993,"NR25_32_09","*851","#851"
"1284","852",1,"NR25_43_01","*852","#852"
"1285","852",1,"NR25_43_05","*852","#852"
"1286","852",1,"NR25_43_06","*852","#852"
"1287","853",1,"NR25_43_03","*853","#853"
"1288","853",1,"NR27_43_02","*853","#853"
"1289","854",1,"NR25_44_02","*854","#854"
"1290","855",1,"NR25_44_03","*855","#855"
"1291","856",1,"NR26_01_01","*856","#856"
"1292","856",1,"NR27_27_10","*856","#856"
"1293","857",1,"NR26_04A_01","*857","#857"
"1294","858",1,"NR26_04A_02","*858","#858"
"1295","859",1,"NR26_06A_01","*859","#859"
"1296","860",1,"NR26_06A_02","*860","#860"
"1297","861",1,"NR26_06A_04","*861","#861"
"1298","862",1,"NR26_06A_05","*862","#862"
"1299","863",1,"NR26_07A_01","*863","#863"
"1300","864",1,"NR26_08_01","*864","#864"
"1301","865",1,"NR26_10_01","*865","#865"
"1302","866",1,"NR26_12_01","*866","#866"
"1303","867",1,"NR26_12_02","*867","#867"
"1304","1533",0.9417,"NR26_12_03","*868","#868"
"1305","1534",0.9417,"NR27_27_14","*868","#868"
"1306","869",1,"NR26_14A_01","*869","#869"
"1307","870",1,"NR26_14A_03","*870","#870"
"1308","870",1,"NR27_06A_02","*870","#870"
"1309","871",1,"NR26_14A_04","*871","#871"
"1310","872",1,"NR26_14A_06","*872","#872"
"1311","873",1,"NR26_14A_08","*873","#873"
"1312","1535",0.6979,"NR26_14A_09","*874","#874"
"1313","875",1,"NR26_16_02","*875","#875"
"1314","876",1,"NR26_16_03","*876","#876"
"1315","877",1,"NR26_17B_01","*877","#877"
"1316","878",1,"NR26_20_02","*878","#878"
"1317","879",1,"NR26_23_01","*879","#879"
"1318","880",0.9936,"NR26_23_02","*880","#880"
"1319","881",1,"NR26_24_01","*881","#881"
"1320","882",1,"NR26_24_02","*882","#882"
"1321","882",1,"NR26_25_03","*882","#882"
"1322","883",1,"NR26_24_05","*883","#883"
"1323","884",1,"NR26_24_06","*884","#884"
"1324","885",1,"NR26_24_09","*885","#885"
"1325","886",1,"NR26_24_10","*886","#886"
"1326","887",1,"NR26_25_01","*887","#887"
"1327","888",1,"NR26_25_02","*888","#888"
"1328","889",1,"NR26_27_01","*889","#889"
"1329","890",1,"NR26_27_03","*890","#890"
"1330","891",1,"NR26_27_04","*891","#891"
"1331","892",1,"NR26_27_06","*892","#892"
"1332","892",1,"NR27_27_06","*892","#892"
"1333","892",1,"NR27_27_16","*892","#892"
"1334","893",1,"NR26_28_02","*893","#893"
"1335","893",1,"NR27_27_13","*893","#893"
"1336","894",1,"NR26_29_02","*894","#894"
"1337","895",1,"NR26_29_03","*895","#895"
"1338","896",1,"NR26_29_04","*896","#896"
"1339","897",1,"NR26_29_05","*897","#897"
"1340","898",1,"NR26_29_06","*898","#898"
"1341","899",1,"NR26_30A_01","*899","#899"
"1342","899",1,"NR27_29_07","*899","#899"
"1343","899",1,"NR27_29_12","*899","#899"
"1344","899",1,"NR27_30A_04","*899","#899"
"1345","899",1,"NR27_30A_05","*899","#899"
"1346","900",1,"NR26_30A_02","*900","#900"
"1347","901",1,"NR26_30A_03","*901","#901"
"1348","902",1,"NR26_32_01","*902","#902"
"1349","903",1,"NR26_32_02","*903","#903"
"1350","904",1,"NR26_32_03","*904","#904"
"1351","905",1,"NR26_32_04","*905","#905"
"1352","906",1,"NR26_32_06","*906","#906"
"1353","907",1,"NR26_44_07","*907","#907"
"1354","908",1,"NR27_01_01","*908","#908"
"1355","908",1,"NR27_01_02","*908","#908"
"1356","909",1,"NR27_06A_01","*909","#909"
"1357","910",1,"NR27_06A_04","*910","#910"
"1358","911",1,"NR27_06A_06","*911","#911"
"1359","912",1,"NR27_06A_07","*912","#912"
"1360","913",1,"NR27_07A_01","*913","#913"
"1361","914",1,"NR27_08_01","*914","#914"
"1362","915",1,"NR27_09_01","*915","#915"
"1363","916",1,"NR27_10_02","*916","#916"
"1364","917",0.9912,"NR27_10_05","*917","#917"
"1365","918",0.9506,"NR27_12_01","*918","#918"
"1366","918",0.9506,"NR27_14A_02","*918","#918"
"1367","919",1,"NR27_14A_03","*919","#919"
"1368","919",1,"NR27_24_03","*919","#919"
"1369","920",1,"NR27_14A_05","*920","#920"
"1370","921",0.9992,"NR27_14A_06","*921","#921"
"1371","922",1,"NR27_14A_07","*922","#922"
"1372","923",1,"NR27_16_03","*923","#923"
"1373","924",1,"NR27_18_03","*924","#924"
"1374","925",1,"NR27_20_01","*925","#925"
"1375","926",0.9547,"NR27_20_02","*926","#926"
"1376","927",1,"NR27_20_03","*927","#927"
"1377","928",1,"NR27_20_04","*928","#928"
"1378","929",1,"NR27_22_03","*929","#929"
"1379","930",1,"NR27_24_01","*930","#930"
"1380","931",1,"NR27_24_02","*931","#931"
"1381","932",1,"NR27_24_04","*932","#932"
"1382","933",1,"NR27_24_06","*933","#933"
"1383","934",1,"NR27_24_07","*934","#934"
"1384","935",1,"NR27_27_01","*935","#935"
"1385","936",1,"NR27_27_03","*936","#936"
"1386","1536",0.7544,"NR27_27_05","*937","#937"
"1387","1537",0.7544,"NR27_27_09","*937","#937"
"1388","938",1,"NR27_27_07","*938","#938"
"1389","939",1,"NR27_27_12","*939","#939"
"1390","940",1,"NR27_27_15","*940","#940"
"1391","941",1,"NR27_27_17","*941","#941"
"1392","942",1,"NR27_29_01","*942","#942"
"1393","943",1,"NR27_29_02","*943","#943"
"1394","944",1,"NR27_29_03","*944","#944"
"1395","945",1,"NR27_29_05","*945","#945"
"1396","946",1,"NR27_29_06","*946","#946"
"1397","947",1,"NR27_29_08","*947","#947"
"1398","948",1,"NR27_29_09","*948","#948"
"1399","949",1,"NR27_29_11","*949","#949"
"1400","950",1,"NR27_29_13","*950","#950"
"1401","951",1,"NR27_29_14","*951","#951"
"1402","952",1,"NR27_30A_01","*952","#952"
"1403","953",1,"NR27_30A_06","*953","#953"
"1404","954",1,"NR27_30A_07","*954","#954"
"1405","955",1,"NR27_30A_08","*955","#955"
"1406","956",1,"NR27_44_01","*956","#956"
"1407","957",1,"NR27_44_03","*957","#957"
"1408","958",1,"PM18_53_01","*958","#958"
"1409","959",1,"PM18_70_03","*959","#959"
"1410","960",1,"PM19_40_01","*960","#960"
"1411","961",1,"PM19_43_01","*961","#961"
"1412","962",1,"PM19_46_01","*962","#962"
"1413","962",1,"PM23_62_07","*962","#962"
"1414","963",1,"PM19_47_02","*963","#963"
"1415","964",1,"PM20_47_02","*964","#964"
"1416","964",1,"PM25_71_02","*964","#964"
"1417","965",1,"PM20_57_01","*965","#965"
"1418","965",1,"PM26_66_02","*965","#965"
"1419","965",1,"PM27_72A_03","*965","#965"
"1420","966",1,"PM20_62_02","*966","#966"
"1421","966",1,"PM22_62_01","*966","#966"
"1422","966",1,"PM25_62_05","*966","#966"
"1423","967",1,"PM20_65_13","*967","#967"
"1424","967",1,"PM24_65_06","*967","#967"
"1425","967",1,"PM27_42_01","*967","#967"
"1426","967",1,"PM27_42_02","*967","#967"
"1427","968",1,"PM20_65_14","*968","#968"
"1428","968",1,"PM23_65_04","*968","#968"
"1429","969",1,"PM20_65_15","*969","#969"
"1430","970",1,"PM20_67_01","*970","#970"
"1431","970",1,"PM27_70_03","*970","#970"
"1432","971",1,"PM20_67_02","*971","#971"
"1433","972",1,"PM21_42_01","*972","#972"
"1434","973",1,"PM21_43_01","*973","#973"
"1435","1538",0.7213,"PM21_49_01","*974","#974"
"1436","1539",0.7213,"PM25_62_12","*974","#974"
"1437","975",1,"PM21_70_01","*975","#975"
"1438","976",1,"PM22_41_01","*976","#976"
"1439","977",1,"PM22_52A_01","*977","#977"
"1440","978",1,"PM22_53A_03","*978","#978"
"1441","979",1,"PM22_61_01","*979","#979"
"1442","980",1,"PM22_62_02","*980","#980"
"1443","981",1,"PM22_62_03","*981","#981"
"1444","981",1,"PM23_62_03","*981","#981"
"1445","981",1,"PM23_62_05","*981","#981"
"1446","981",1,"PM24_62_05","*981","#981"
"1447","982",1,"PM22_62_04","*982","#982"
"1448","983",1,"PM22_67_02","*983","#983"
"1449","983",1,"PM23_67_02","*983","#983"
"1450","984",1,"PM22_67_03","*984","#984"
"1451","985",1,"PM23_47_01","*985","#985"
"1452","986",1,"PM23_53A_01","*986","#986"
"1453","1540",0.936,"PM23_56_01","*987","#987"
"1454","1541",0.936,"PM26_71_04","*987","#987"
"1455","988",1,"PM23_61_01","*988","#988"
"1456","989",1,"PM23_62_01","*989","#989"
"1457","989",1,"PM25_62_10","*989","#989"
"1458","990",1,"PM23_62_02","*990","#990"
"1459","991",1,"PM23_62_04","*991","#991"
"1460","991",1,"PM27_63_01","*991","#991"
"1461","992",1,"PM23_62_06","*992","#992"
"1462","993",1,"PM23_64_01","*993","#993"
"1463","993",1,"PM26_67_01","*993","#993"
"1464","1542",0.6759,"PM23_65_01","*994","#994"
"1465","995",1,"PM23_65_02","*995","#995"
"1466","995",1,"PM24_65_03","*995","#995"
"1467","995",1,"PM26_57_02","*995","#995"
"1468","996",1,"PM23_65_03","*996","#996"
"1469","997",1,"PM23_71_02","*997","#997"
"1470","997",1,"PM24_62_01","*997","#997"
"1471","998",1,"PM24_44_01","*998","#998"
"1472","999",1,"PM24_44_02","*999","#999"
"1473","1000",1,"PM24_48_01","*1000","#1000"
"1474","1001",1,"PM24_52_01","*1001","#1001"
"1475","1001",1,"PM24_62_02","*1001","#1001"
"1476","1002",1,"PM24_53_02","*1002","#1002"
"1477","1002",1,"PM26_40_03","*1002","#1002"
"1478","1003",1,"PM24_55_01","*1003","#1003"
"1479","1004",1,"PM24_61_01","*1004","#1004"
"1480","1004",1,"PM25_62_04","*1004","#1004"
"1481","1004",1,"PM26_56_01","*1004","#1004"
"1482","1004",1,"PM26_62_05","*1004","#1004"
"1483","1005",1,"PM24_62_03","*1005","#1005"
"1484","1005",1,"PM25_62_11","*1005","#1005"
"1485","1006",1,"PM24_62_04","*1006","#1006"
"1486","1007",1,"PM24_62_06","*1007","#1007"
"1487","1008",1,"PM24_62_07","*1008","#1008"
"1488","1009",1,"PM24_62_08","*1009","#1009"
"1489","1010",1,"PM24_65_02","*1010","#1010"
"1490","1011",1,"PM24_65_04","*1011","#1011"
"1491","1012",1,"PM24_67_02","*1012","#1012"
"1492","1013",1,"PM24_67_03","*1013","#1013"
"1493","1014",0.9954,"PM24_72A_01","*1014","#1014"
"1494","1014",0.9954,"PM26_40_02","*1014","#1014"
"1495","1015",1,"PM24_72A_02","*1015","#1015"
"1496","1016",1,"PM25_43_01","*1016","#1016"
"1497","1017",1,"PM25_43_02","*1017","#1017"
"1498","1017",1,"PM27_44_01","*1017","#1017"
"1499","1018",1,"PM25_47_01","*1018","#1018"
"1500","1018",1,"PM25_66_02","*1018","#1018"
"1501","1543",0.6759,"PM25_53A_01","*1019","#1019"
"1502","1020",1,"PM25_58_01","*1020","#1020"
"1503","1021",1,"PM25_61_01","*1021","#1021"
"1504","1022",1,"PM25_62_01","*1022","#1022"
"1505","1023",1,"PM25_62_02","*1023","#1023"
"1506","1023",1,"PM26_62_06","*1023","#1023"
"1507","1023",1,"PM26_62_07","*1023","#1023"
"1508","1024",1,"PM25_62_03","*1024","#1024"
"1509","1025",1,"PM25_62_06","*1025","#1025"
"1510","1025",1,"PM27_56_04","*1025","#1025"
"1511","1026",1,"PM25_62_07","*1026","#1026"
"1512","1027",1,"PM25_62_08","*1027","#1027"
"1513","1028",1,"PM25_62_09","*1028","#1028"
"1514","1029",1,"PM25_66_01","*1029","#1029"
"1515","1030",1,"PM25_66_03","*1030","#1030"
"1516","1031",1,"PM25_71_01","*1031","#1031"
"1517","1032",1,"PM25_71_03","*1032","#1032"
"1518","1032",1,"PM26_66_01","*1032","#1032"
"1519","1033",1,"PM25_71_04","*1033","#1033"
"1520","1033",1,"PM26_61_01","*1033","#1033"
"1521","1034",1,"PM26_40_01","*1034","#1034"
"1522","1035",1,"PM26_40_04","*1035","#1035"
"1523","1036",0.963,"PM26_45_01","*1036","#1036"
"1524","1036",0.963,"PM26_62_03","*1036","#1036"
"1525","1037",1,"PM26_54A_01","*1037","#1037"
"1526","1038",1,"PM26_57_01","*1038","#1038"
"1527","1039",1,"PM26_62_02","*1039","#1039"
"1528","1040",1,"PM26_62_04","*1040","#1040"
"1529","1041",1,"PM26_65_01","*1041","#1041"
"1530","1042",1,"PM26_67_02","*1042","#1042"
"1531","1042",1,"PM26_68_01","*1042","#1042"
"1532","1042",1,"PM26_71_01","*1042","#1042"
"1533","1043",1,"PM26_71_02","*1043","#1043"
"1534","1043",1,"PM27_67_01","*1043","#1043"
"1535","1044",1,"PM26_71_03","*1044","#1044"
"1536","1045",1,"PM26_72A_01","*1045","#1045"
"1537","1046",1,"PM26_72A_02","*1046","#1046"
"1538","1047",1,"PM26_72A_03","*1047","#1047"
"1539","1048",1,"PM27_40_01","*1048","#1048"
"1540","1048",1,"PM27_71_03","*1048","#1048"
"1541","1049",1,"PM27_43_01","*1049","#1049"
"1542","1050",1,"PM27_43_02","*1050","#1050"
"1543","1050",1,"PM27_48_01","*1050","#1050"
"1544","1050",1,"PM27_72A_02","*1050","#1050"
"1545","1051",1,"PM27_43_03","*1051","#1051"
"1546","1052",1,"PM27_45_01","*1052","#1052"
"1547","1053",1,"PM27_46_01","*1053","#1053"
"1548","1054",1,"PM27_46_02","*1054","#1054"
"1549","1055",1,"PM27_49_01","*1055","#1055"
"1550","1056",1,"PM27_49_02","*1056","#1056"
"1551","1544",0.1913,"PM27_54A_01","*1057","#1057"
"1552","1545",0.1913,"PM27_54A_02","*1057","#1057"
"1553","1058",1,"PM27_56_01","*1058","#1058"
"1554","1059",1,"PM27_56_02","*1059","#1059"
"1555","1060",1,"PM27_56_03","*1060","#1060"
"1556","1061",1,"PM27_58_01","*1061","#1061"
"1557","1062",1,"PM27_58_02","*1062","#1062"
"1558","1063",1,"PM27_58_03","*1063","#1063"
"1559","1064",1,"PM27_62_01","*1064","#1064"
"1560","1065",1,"PM27_62_02","*1065","#1065"
"1561","1066",1,"PM27_64_01","*1066","#1066"
"1562","1067",1,"PM27_65_01","*1067","#1067"
"1563","1068",1,"PM27_66_01","*1068","#1068"
"1564","1069",1,"PM27_71_01","*1069","#1069"
"1565","1070",1,"PM27_71_02","*1070","#1070"
"1566","1071",1,"PM27_71_04","*1071","#1071"
"1567","1072",1,"PM27_72A_01","*1072","#1072"
"1568","1546",0.6501,"SD11_40_01","*1073","#1073"
"1569","1547",0.6501,"SD25_13_01","*1073","#1073"
"1570","1074",1,"SD13_40_04","*1074","#1074"
"1571","1075",1,"SD14_15_01","*1075","#1075"
"1572","1076",1,"SD15_39_01","*1076","#1076"
"1573","1076",1,"SD26_31A_03","*1076","#1076"
"1574","1077",0.9759,"SD17_08_02","*1077","#1077"
"1575","1077",0.9759,"SD19_35_01","*1077","#1077"
"1576","1078",1,"SD17_08_03","*1078","#1078"
"1577","1079",1,"SD17_12A_01","*1079","#1079"
"1578","1080",1,"SD17_24_01","*1080","#1080"
"1579","1081",1,"SD17_39_02","*1081","#1081"
"1580","1081",1,"SD20_42_01","*1081","#1081"
"1581","1082",1,"SD17_39_03","*1082","#1082"
"1582","1082",1,"SD26_33A_23","*1082","#1082"
"1583","1083",1,"SD18_08_01","*1083","#1083"
"1584","1084",1,"SD18_08_02","*1084","#1084"
"1585","1085",1,"SD18_35_03","*1085","#1085"
"1586","1085",1,"SD19_39_01","*1085","#1085"
"1587","1086",1,"SD18_39_12","*1086","#1086"
"1588","1087",1,"SD18_39_13","*1087","#1087"
"1589","1088",1,"SD18_39_16","*1088","#1088"
"1590","1088",1,"SD26_30_01","*1088","#1088"
"1591","1089",1,"SD19_16_01","*1089","#1089"
"1592","1090",1,"SD19_28_01","*1090","#1090"
"1593","1548",0.7619,"SD20_03_02","*1091","#1091"
"1594","1092",1,"SD20_24_01","*1092","#1092"
"1595","1093",1,"SD20_24_02","*1093","#1093"
"1596","1094",1,"SD20_35_01","*1094","#1094"
"1597","1094",1,"SD27_31A_05","*1094","#1094"
"1598","1095",1,"SD20_35_02","*1095","#1095"
"1599","1096",1,"SD20_35_03","*1096","#1096"
"1600","1097",1,"SD20_35_04","*1097","#1097"
"1601","1098",1,"SD20_40_03","*1098","#1098"
"1602","1099",1,"SD21_03_01","*1099","#1099"
"1603","1099",1,"SD25_16_04","*1099","#1099"
"1604","1100",1,"SD21_24_01","*1100","#1100"
"1605","1100",1,"SD26_31A_15","*1100","#1100"
"1606","1100",1,"SD26_33A_14","*1100","#1100"
"1607","1100",1,"SD27_33A_03","*1100","#1100"
"1608","1101",1,"SD21_28_02","*1101","#1101"
"1609","1102",1,"SD21_35_01","*1102","#1102"
"1610","1103",1,"SD21_36_02","*1103","#1103"
"1611","1104",1,"SD21_36_03","*1104","#1104"
"1612","1104",1,"SD24_18A_01","*1104","#1104"
"1613","1105",1,"SD21_39_01","*1105","#1105"
"1614","1105",1,"SD25_16_06","*1105","#1105"
"1615","1106",1,"SD22_03_03","*1106","#1106"
"1616","1107",1,"SD22_19_01","*1107","#1107"
"1617","1107",1,"SD26_31A_02","*1107","#1107"
"1618","1107",1,"SD26_40_07","*1107","#1107"
"1619","1108",1,"SD22_24_01","*1108","#1108"
"1620","1109",1,"SD22_24_02","*1109","#1109"
"1621","1109",1,"SD25_22_03","*1109","#1109"
"1622","1109",1,"SD26_22_03","*1109","#1109"
"1623","1110",1,"SD22_24_03","*1110","#1110"
"1624","1111",1,"SD22_24_04","*1111","#1111"
"1625","1111",1,"SD26_37_04","*1111","#1111"
"1626","1112",1,"SD22_24_05","*1112","#1112"
"1627","1549",0.7619,"SD22_28_02","*1113","#1113"
"1628","1114",1,"SD22_28_03","*1114","#1114"
"1629","1115",1,"SD22_28_04","*1115","#1115"
"1630","1116",1,"SD22_35_02","*1116","#1116"
"1631","1117",1,"SD22_35_03","*1117","#1117"
"1632","1118",1,"SD22_37_01","*1118","#1118"
"1633","1119",1,"SD23_16_01","*1119","#1119"
"1634","1120",1,"SD23_19_01","*1120","#1120"
"1635","1121",1,"SD23_19_02","*1121","#1121"
"1636","1122",1,"SD23_28_01","*1122","#1122"
"1637","1123",1,"SD23_28_02","*1123","#1123"
"1638","1123",1,"SD27_16_03","*1123","#1123"
"1639","1124",1,"SD23_28_03","*1124","#1124"
"1640","1125",1,"SD23_33A_01","*1125","#1125"
"1641","1125",1,"SD25_37_08","*1125","#1125"
"1642","1126",1,"SD23_33A_02","*1126","#1126"
"1643","1127",1,"SD23_33A_03","*1127","#1127"
"1644","1128",1,"SD23_33A_04","*1128","#1128"
"1645","1129",1,"SD23_40_01","*1129","#1129"
"1646","1130",1,"SD23_40_02","*1130","#1130"
"1647","1131",1,"SD23_40_03","*1131","#1131"
"1648","1131",1,"SD26_40_03","*1131","#1131"
"1649","1132",1,"SD24_16_01","*1132","#1132"
"1650","1133",1,"SD24_16_02","*1133","#1133"
"1651","1133",1,"SD27_39_02","*1133","#1133"
"1652","1134",1,"SD24_16_03","*1134","#1134"
"1653","1135",1,"SD24_16_04","*1135","#1135"
"1654","1135",1,"SD26_16_03","*1135","#1135"
"1655","1136",0.9963,"SD24_16_05","*1136","#1136"
"1656","1136",0.9963,"SD26_33A_06","*1136","#1136"
"1657","1137",1,"SD24_16_06","*1137","#1137"
"1658","1138",1,"SD24_24_01","*1138","#1138"
"1659","1138",1,"SD26_33A_19","*1138","#1138"
"1660","1139",1,"SD24_24_02","*1139","#1139"
"1661","1139",1,"SD26_40_01","*1139","#1139"
"1662","1139",1,"SD27_39_01","*1139","#1139"
"1663","1140",1,"SD24_26_02","*1140","#1140"
"1664","1141",1,"SD24_26_03","*1141","#1141"
"1665","1142",1,"SD24_31A_01","*1142","#1142"
"1666","1143",1,"SD24_31A_02","*1143","#1143"
"1667","1144",1,"SD24_31A_03","*1144","#1144"
"1668","1144",1,"SD25_33A_02","*1144","#1144"
"1669","1145",1,"SD24_33A_01","*1145","#1145"
"1670","1145",1,"SD26_26_03","*1145","#1145"
"1671","1146",1,"SD24_33A_02","*1146","#1146"
"1672","1147",1,"SD25_01_01","*1147","#1147"
"1673","1147",1,"SD27_12A_01","*1147","#1147"
"1674","1148",1,"SD25_08_02","*1148","#1148"
"1675","1149",1,"SD25_16_03","*1149","#1149"
"1676","1150",1,"SD25_16_05","*1150","#1150"
"1677","1151",1,"SD25_16_07","*1151","#1151"
"1678","1152",1,"SD25_19_01","*1152","#1152"
"1679","1152",1,"SD26_31A_05","*1152","#1152"
"1680","1152",1,"SD26_31A_25","*1152","#1152"
"1681","1153",1,"SD25_19_02","*1153","#1153"
"1682","1154",1,"SD25_22_01","*1154","#1154"
"1683","1154",1,"SD26_37_09","*1154","#1154"
"1684","1155",1,"SD25_22_02","*1155","#1155"
"1685","1156",1,"SD25_22_04","*1156","#1156"
"1686","1157",1,"SD25_28_01","*1157","#1157"
"1687","1158",1,"SD25_29_02","*1158","#1158"
"1688","1158",1,"SD26_33A_25","*1158","#1158"
"1689","1159",1,"SD25_31A_01","*1159","#1159"
"1690","1160",1,"SD25_31A_02","*1160","#1160"
"1691","1161",1,"SD25_31A_03","*1161","#1161"
"1692","1162",1,"SD25_31A_04","*1162","#1162"
"1693","1162",1,"SD27_41A_02","*1162","#1162"
"1694","1163",1,"SD25_31A_05","*1163","#1163"
"1695","1163",1,"SD26_31A_12","*1163","#1163"
"1696","1164",1,"SD25_33A_03","*1164","#1164"
"1697","1165",0.9784,"SD25_33A_04","*1165","#1165"
"1698","1166",1,"SD25_33A_05","*1166","#1166"
"1699","1166",1,"SD27_37_05","*1166","#1166"
"1700","1167",1,"SD25_33A_06","*1167","#1167"
"1701","1168",1,"SD25_35_01","*1168","#1168"
"1702","1169",1,"SD25_37_01","*1169","#1169"
"1703","1170",1,"SD25_37_02","*1170","#1170"
"1704","1170",1,"SD26_33A_01","*1170","#1170"
"1705","1170",1,"SD26_37_02","*1170","#1170"
"1706","1171",1,"SD25_37_03","*1171","#1171"
"1707","1172",1,"SD25_37_04","*1172","#1172"
"1708","1173",1,"SD25_37_05","*1173","#1173"
"1709","1174",1,"SD25_37_06","*1174","#1174"
"1710","1174",1,"SD27_41A_01","*1174","#1174"
"1711","1175",1,"SD25_37_07","*1175","#1175"
"1712","1176",1,"SD25_39_01","*1176","#1176"
"1713","1177",1,"SD25_40_01","*1177","#1177"
"1714","1177",1,"SD26_28_02","*1177","#1177"
"1715","1177",1,"SD27_03_02","*1177","#1177"
"1716","1178",1,"SD25_40_02","*1178","#1178"
"1717","1179",1,"SD25_41A_01","*1179","#1179"
